drugs,from_user,text,time,geo_coordinates,iso_language_code,from_user_id_str,id_str,to_user,to_user_id_str,created_at,in_reply_to_status_id_str,source,profile_image_url,status_url,entities_str,compt
hydrocodone,MarioAntonio817,I wish this hydrocodone could take away more than Physical pain,28/08/2012 03:43:54,"loc: 29.5863,-98.2724",en,555240968,240293605296701440 ,,0,"Tue, 28 Aug 2012 03:43:54 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2519991689/image_normal.jpg,http://twitter.com/MarioAntonio817/statuses/240293605296701440,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
hydrocodone,DrAsupertrampJR,http://t.co/V6g5PkyX here's the link,27/08/2012 21:58:02,"loc: 34.0385,-118.3429",en,224042180,240206565431472128 ,,0,"Mon, 27 Aug 2012 21:58:02 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2428879756/image_normal.jpg,http://twitter.com/DrAsupertrampJR/statuses/240206565431472128,"{""urls"":[{""expanded_url"":""http://soundcloud.com/drsupertramp/idea-hydrocodone-snowcones"",""indices"":[0,20],""display_url"":""soundcloud.com/drsupertramp/i\u2026"",""url"":""http://t.co/V6g5PkyX""}],""hashtags"":[],""user_mentions"":[]}",1
hydrocodone,DrAsupertrampJR,Idea I just came up with . Hydrocodone sno-cones,27/08/2012 21:57:49,"loc: 34.0385,-118.3429",en,224042180,240206510578335745 ,,0,"Mon, 27 Aug 2012 21:57:49 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2428879756/image_normal.jpg,http://twitter.com/DrAsupertrampJR/statuses/240206510578335745,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
amoxicillin,dannyelllaaa,Actually feel like hell I need me some amoxicillin,27/08/2012 17:51:35,"loc: 39.9778,-75.1617",en,480125851,240144544023343105 ,,0,"Mon, 27 Aug 2012 17:51:35 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2539667905/image_normal.jpg,http://twitter.com/dannyelllaaa/statuses/240144544023343105,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
amoxicillin,vlightle,"A total of 2,000 mg of amoxicillin everyday for the next week? 😳",27/08/2012 14:47:00,"loc: 40.4515,-85.3682",en,231830499,240098093545168896 ,,0,"Mon, 27 Aug 2012 14:47:00 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2523379069/image_normal.jpg,http://twitter.com/vlightle/statuses/240098093545168896,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
amoxicillin,KikyNurshal,Dulu ngeresep : R/ amoxicillin no.X | sekarang ngeresep : R/ amox~~~ no.X | ahahahahahaha  @KoasRacun http://t.co/ZcCah8zF,27/08/2012 03:42:26,"loc: 1.6785,101.4573",in,149527418,239930848915374082 ,,0,"Mon, 27 Aug 2012 03:42:26 +0000",,&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;,http://a0.twimg.com/profile_images/2248586796/340368783_normal.jpg,http://twitter.com/KikyNurshal/statuses/239930848915374082,"{""urls"":[{""expanded_url"":""http://myloc.me/qqTqW"",""indices"":[102,122],""display_url"":""myloc.me/qqTqW"",""url"":""http://t.co/ZcCah8zF""}],""hashtags"":[],""user_mentions"":[{""id"":430431734,""name"":""Koas Racun™"",""indices"":[91,101],""screen_name"":""KoasRacun"",""id_str"":""430431734""}]}",1
zolpidem,melo_franco,"Sem querer falar nada demais, mas zolpidem dá baratos ótimos, inclusive alucinações de espaço-tempo. Estou tendo agora :D",27/08/2012 02:56:32,"loc: -22.8591,-47.0327",pt,47519719,239919298502615040 ,,0,"Mon, 27 Aug 2012 02:56:32 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2343929056/f5iypk53nai4ox189bti_normal.jpeg,http://twitter.com/melo_franco/statuses/239919298502615040,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
metoprolol,steelABBZ,The next Betta fish I buy I will name after a beta blocker. #nursingjoke #metoprolol,27/08/2012 01:33:20,"loc: 39.7401,-83.8089",en,136853890,239898358788014080 ,,0,"Mon, 27 Aug 2012 01:33:20 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2314600683/image_normal.jpg,http://twitter.com/steelABBZ/statuses/239898358788014080,"{""urls"":[],""hashtags"":[{""text"":""nursingjoke"",""indices"":[60,72]},{""text"":""metoprolol"",""indices"":[73,84]}],""user_mentions"":[]}",1
hydrocodone,ZacharyPerry3,Just took some hydrocodone. Time to get comfy.,26/08/2012 18:27:02,"loc: 32.8503,-97.2315",en,479600620,239791078776111104 ,,0,"Sun, 26 Aug 2012 18:27:02 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2525418015/image_normal.jpg,http://twitter.com/ZacharyPerry3/statuses/239791078776111104,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
sertraline,MrsHellokiikii,- Sertraline my ass.,26/08/2012 16:32:04,"loc: 44.9465,-93.1296",en,518045165,239762144277692417 ,,0,"Sun, 26 Aug 2012 16:32:04 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2544236252/OT2gn7Pw_normal,http://twitter.com/MrsHellokiikii/statuses/239762144277692417,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
omeprazole,littlemissdin2x,Must buy Omeprazole again. Lots and lots of Omeprazole. 💊💊,26/08/2012 15:47:03,"loc: 10.7401,122.9733",en,100662742,239750814418219009 ,,0,"Sun, 26 Aug 2012 15:47:03 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2545029015/image_normal.jpg,http://twitter.com/littlemissdin2x/statuses/239750814418219009,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
amoxicillin,krycor,@hasina_za generic drug that I'm partially allergic to but usually used. Uhm another alternative is amoxicillin?,26/08/2012 12:49:16,"loc: -25.8108,28.0886",en,6696362,239706076906401792 ,hasina_za,14659522,"Sun, 26 Aug 2012 12:49:16 +0000",239705296816177153,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1498899944/msn_normal.JPG,http://twitter.com/krycor/statuses/239706076906401792,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":14659522,""name"":""Hasina Suliman"",""indices"":[0,10],""screen_name"":""hasina_za"",""id_str"":""14659522""}]}",1
hydrocodone,bAsWeLl2013,Hydrocodone and muscle relaxers for the next few days. Good first day of school impression? #neckproblems,26/08/2012 03:02:31,"loc: 35.5507,-80.897",en,124946412,239558413284163584 ,,0,"Sun, 26 Aug 2012 03:02:31 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1793272235/311366_2399205906671_1446745157_4857105_1559794488_n_normal.jpg,http://twitter.com/bAsWeLl2013/statuses/239558413284163584,"{""urls"":[],""hashtags"":[{""text"":""neckproblems"",""indices"":[92,105]}],""user_mentions"":[]}",1
omeprazole,Ceehutwit,@toeto2676 ทานยากระเพาะที่เป็นcapsule ชื่อ โอมีพราโซล omeprazole ดีครับ ผมทานอยู่ แต่ถ้าเป็นเยอะไปหาหมอครับ,26/08/2012 01:47:12,"loc: 13.7538,100.5291",th,527940898,239539459216007170 ,toeto2676,209504711,"Sun, 26 Aug 2012 01:47:12 +0000",239538855328493569,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2513651958/8B4ETU0V_normal,http://twitter.com/Ceehutwit/statuses/239539459216007170,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":209504711,""name"":""หื่นได้ตลอดเวลา"",""indices"":[0,10],""screen_name"":""toeto2676"",""id_str"":""209504711""}]}",1
hydrocodone,TeamVik6,All of a sudden I can't seem to use my iPhone 😣 a lot of deleting going to right now. Damn you #Hydrocodone,25/08/2012 18:44:16,"loc: 29.8172,-95.5511",en,174923241,239433025371381760 ,,0,"Sat, 25 Aug 2012 18:44:16 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2358970930/4DDE1396-6633-41ED-BE6F-6AF703AE6C31_normal,http://twitter.com/TeamVik6/statuses/239433025371381760,"{""urls"":[],""hashtags"":[{""text"":""Hydrocodone"",""indices"":[95,107]}],""user_mentions"":[]}",1
warfarin,Rammi,"@Jldb I guess ""my blood doesn't clot because I'm on Warfarin"" would have taken too long to say. All she wanted was to steal his stuff anyway",25/08/2012 16:31:39,"loc: 13.7564,100.5415",en,6347942,239399651768418304 ,Jldb,7279252,"Sat, 25 Aug 2012 16:31:39 +0000",239364934838923264,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/1335782420/bunnies1_normal.gif,http://twitter.com/Rammi/statuses/239399651768418304,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":7279252,""name"":""Jonathan"",""indices"":[0,5],""screen_name"":""Jldb"",""id_str"":""7279252""}]}",1
hydrocodone,thugnaaasty,lmao I forgot I popped a hydrocodone pull awhile ago !,25/08/2012 15:54:48,"loc: 30.2439,-97.7601",en,515837736,239390378040627201 ,,0,"Sat, 25 Aug 2012 15:54:48 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2541006863/wNN7oH2M_normal,http://twitter.com/thugnaaasty/statuses/239390378040627201,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
metformin,Aunnie1510,"กำลังอ่าน WonHyuk อยู่ๆเพื่อนสาวก็โทรมาถาม adverse effect ของ metformin ปรับอารมณ์แมบไม่ทัน --""",25/08/2012 13:16:48,"loc: 13.6763,100.326",th,95156365,239350616978227201 ,,0,"Sat, 25 Aug 2012 13:16:48 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2537980998/image_normal.jpg,http://twitter.com/Aunnie1510/statuses/239350616978227201,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
zolpidem,mimi_82_,"@Solterica una buena caja de zolpidem u orfidal,libros,musica y un antifaz para no pensar que estás volando...",25/08/2012 11:37:40,"loc: 41.406,2.1927",es,390712759,239325666749849600 ,Solterica,306318872,"Sat, 25 Aug 2012 11:37:40 +0000",239312523902472192,&lt;a href=&quot;http://www.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Twitter for Windows Phone&lt;/a&gt;,http://a0.twimg.com/profile_images/1726296969/mimi_normal.jpg,http://twitter.com/mimi_82_/statuses/239325666749849600,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":306318872,""name"":""Soltérica Ibérica"",""indices"":[0,10],""screen_name"":""Solterica"",""id_str"":""306318872""}]}",1
omeprazole,itsmeMikelR,Omeprazole!!! (at Mercury Drug) — http://t.co/VYJbSXfi,25/08/2012 11:00:49,"loc: 14.6031,121.0493",en,19175424,239316395433787392 ,,0,"Sat, 25 Aug 2012 11:00:49 +0000",,&lt;a href=&quot;http://path.com/&quot; rel=&quot;nofollow&quot;&gt;Path 2.0&lt;/a&gt;,http://a0.twimg.com/profile_images/2538435558/itsmeMikelR_normal.jpg,http://twitter.com/itsmeMikelR/statuses/239316395433787392,"{""urls"":[{""expanded_url"":""http://path.com/p/Apxu5"",""indices"":[34,54],""display_url"":""path.com/p/Apxu5"",""url"":""http://t.co/VYJbSXfi""}],""hashtags"":[],""user_mentions"":[]}",1
metoprolol,andychristo,@frandavi99 Is like the pharmacist version of I Spy? Erm... Metoprolol?,25/08/2012 10:47:48,"loc: 55.9775,-3.5943",en,82944536,239313118608629760 ,frandavi99,92706452,"Sat, 25 Aug 2012 10:47:48 +0000",239312762067619840,&lt;a href=&quot;http://www.handmark.com&quot; rel=&quot;nofollow&quot;&gt;TweetCaster for iOS&lt;/a&gt;,http://a0.twimg.com/profile_images/1961292597/DSCF3381_normal.jpg,http://twitter.com/andychristo/statuses/239313118608629760,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":92706452,""name"":""David France"",""indices"":[0,11],""screen_name"":""frandavi99"",""id_str"":""92706452""}]}",1
hydrocodone,_iHateYOULevvi,Mix it up with some hydrocodone.,25/08/2012 07:29:16,"loc: 32.7424,-96.75",en,236142428,239263158152355840 ,,0,"Sat, 25 Aug 2012 07:29:16 +0000",,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2506702988/WW9J0FU0_normal,http://twitter.com/_iHateYOULevvi/statuses/239263158152355840,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
citalopram,kissmyshades,"@Factory_Foddr Oh dear :0( It could be the citalopram, it broke my front bottom. I'm gonna spam you with filth every day now :-D",24/08/2012 15:12:19,"loc: 54.0022,-0.4384",en,20971787,239017299938521088 ,Factory_Foddr,563745656,"Fri, 24 Aug 2012 15:12:19 +0000",239016972195622912,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2536838382/image_normal.jpg,http://twitter.com/kissmyshades/statuses/239017299938521088,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":563745656,""name"":""Martyn Crooks "",""indices"":[0,14],""screen_name"":""Factory_Foddr"",""id_str"":""563745656""}]}",1
furosemide,sidfernando,"@andyrNYT re editorial today mention of furosemide, perhaps too tabloidian. See this NYT piece on it, too, for balance http://t.co/XpH4s2pB",24/08/2012 12:42:13,"loc: 40.6676,-73.9801",en,21970072,238979526519029760 ,andyrNYT,255719070,"Fri, 24 Aug 2012 12:42:13 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2431974545/e95ug1zkc1qkzgs6fgiu_normal.jpeg,http://twitter.com/sidfernando/statuses/238979526519029760,"{""urls"":[{""expanded_url"":""http://www.nytimes.com/2009/06/30/sports/30racing.html?_r=1"",""indices"":[119,139],""display_url"":""nytimes.com/2009/06/30/spo\u2026"",""url"":""http://t.co/XpH4s2pB""}],""hashtags"":[],""user_mentions"":[{""id"":255719070,""name"":""Andrew Rosenthal"",""indices"":[0,9],""screen_name"":""andyrNYT"",""id_str"":""255719070""}]}",1
amoxicillin,TreverChambers,"@llissleraptor in the last 24 hours I've taken; 2 isotretnin 3 amoxicillin, 5 Tylenol, 2 sleeping pills, and Advil...",23/08/2012 16:40:15,"loc: 37.9568,-87.368",en,15921183,238677039165616129 ,llissleraptor,198493929,"Thu, 23 Aug 2012 16:40:15 +0000",238676282018242562,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2422777087/image_normal.jpg,http://twitter.com/TreverChambers/statuses/238677039165616129,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":198493929,""name"":""Lauren"",""indices"":[0,14],""screen_name"":""llissleraptor"",""id_str"":""198493929""}]}",1
metformin,sweethavoc75,Dear #metformin I HATE YOU! #SideEffects,23/08/2012 13:55:43,"loc: 40.7428,-73.6135",en,19147268,238635632744873985 ,,0,"Thu, 23 Aug 2012 13:55:43 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2411135994/image_normal.jpg,http://twitter.com/sweethavoc75/statuses/238635632744873985,"{""urls"":[],""hashtags"":[{""text"":""metformin"",""indices"":[5,15]},{""text"":""SideEffects"",""indices"":[28,40]}],""user_mentions"":[]}",1
amoxicillin,omgianharding,@PllLucyy i took amoxicillin so its gotten better thankyou :-),23/08/2012 13:27:37,"loc: 50.6765,-120.3258",en,599145374,238628561127358465 ,PllLucyy,549142495,"Thu, 23 Aug 2012 13:27:37 +0000",238628387130863617,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/2517337696/zxb2s7hbcqtzx9m1snjy_normal.gif,http://twitter.com/omgianharding/statuses/238628561127358465,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":549142495,""name"":""♔Dishaaaaaaa"",""indices"":[0,9],""screen_name"":""PllLucyy"",""id_str"":""549142495""}]}",1
alprazolam,jaanu_bhr,@Meera_mukundh beeter hve a alprazolam...,23/08/2012 08:39:01,"loc: 25.4239,86.1238",hu,132793846,238555934178299904 ,Meera_mukundh,574412060,"Thu, 23 Aug 2012 08:39:01 +0000",238555605533614081,&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/952164261/OgAAAL5w38NpUPth2lKZ0wZ1c0nzulngpc53MFhQu_MxUgBBhB6oqxO_byBfCjtc0wdVUZqkUSzjbp8WiGu2tEWWOCAAm1T1UJSHeuw-7OMKKq8lYUyvEkruqGx3_normal.jpg,http://twitter.com/jaanu_bhr/statuses/238555934178299904,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":574412060,""name"":""Meera"",""indices"":[0,14],""screen_name"":""Meera_mukundh"",""id_str"":""574412060""}]}",1
hydrocodone,porcelainqueen_,so fucking nauseous due to the 20+ milligrams of hydrocodone in my system.,23/08/2012 04:01:15,"loc: 32.6789,-97.3614",en,356629548,238486033107415041 ,,0,"Thu, 23 Aug 2012 04:01:15 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2507776822/image_normal.jpg,http://twitter.com/porcelainqueen_/statuses/238486033107415041,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
alprazolam,ruthoralclass,@AndreaSernaRCN todos necesitan alprazolam en la casa estudio partida de locos y falsos,23/08/2012 02:56:42,"loc: -33.4497,-70.5925",es,190134316,238469788106637314 ,AndreaSernaRCN,143490635,"Thu, 23 Aug 2012 02:56:42 +0000",238467079911641089,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2437279383/image_normal.jpg,http://twitter.com/ruthoralclass/statuses/238469788106637314,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":143490635,""name"":""Andrea Serna"",""indices"":[0,15],""screen_name"":""AndreaSernaRCN"",""id_str"":""143490635""}]}",1
metformin,dchavezd,@mariamirelys glucofage / metformin para la insulina y una pildora de dosis mas baja que te recomiende el ginecologo.,23/08/2012 02:32:37,"loc: -12.1093,-77.0002",es,64450092,238463725806436352 ,mariamirelys,151174096,"Thu, 23 Aug 2012 02:32:37 +0000",238425437196402688,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,http://a0.twimg.com/profile_images/2325876253/pci0vdlv1izyshsrzzoq_normal.jpeg,http://twitter.com/dchavezd/statuses/238463725806436352,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":151174096,""name"":""mariangela marin"",""indices"":[0,13],""screen_name"":""mariamirelys"",""id_str"":""151174096""}]}",1
hydrocodone,porcelainqueen_,seriously why is over 10 mg of hydrocodone not enough to ease my pain. fuck.,23/08/2012 00:55:42,"loc: 32.6789,-97.3614",en,356629548,238439337841278978 ,,0,"Thu, 23 Aug 2012 00:55:42 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2507776822/image_normal.jpg,http://twitter.com/porcelainqueen_/statuses/238439337841278978,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
hydrocodone,porcelainqueen_,"@Princess_Ralph but hydrocodone is a pain reliever, that's what I'm talking about. so I'm pissed it didn't work. YA GIRL DGAF ABOUT MOLLY.",22/08/2012 22:04:47,"loc: 32.675,-97.3892",en,356629548,238396322862989312 ,Princess_Ralph,152514927,"Wed, 22 Aug 2012 22:04:47 +0000",238395771517554688,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2507776822/image_normal.jpg,http://twitter.com/porcelainqueen_/statuses/238396322862989312,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":152514927,""name"":""Ralph Robles"",""indices"":[0,15],""screen_name"":""Princess_Ralph"",""id_str"":""152514927""}]}",1
hydrocodone,porcelainqueen_,wondering why this hydrocodone didn't work.,22/08/2012 21:57:59,"loc: 32.6772,-97.3952",en,356629548,238394611310149632 ,,0,"Wed, 22 Aug 2012 21:57:59 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2507776822/image_normal.jpg,http://twitter.com/porcelainqueen_/statuses/238394611310149632,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
zolpidem,saintyohann,"BTW - got a prescription for Zolpidem yesterday, only took a half tablet last night and had 6 hours of not-quite-sleep that was Amazeballs.",22/08/2012 21:39:56,"loc: 32.7558,-117.0473",en,257268996,238390068765659136 ,,0,"Wed, 22 Aug 2012 21:39:56 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1254587748/image_normal.jpg,http://twitter.com/saintyohann/statuses/238390068765659136,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
amoxicillin,fiesty_mynk,Amoxicillin on deck.,22/08/2012 19:23:01,"loc: 30.1101,-93.7625",en,325014988,238355615993438208 ,,0,"Wed, 22 Aug 2012 19:23:01 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2498935635/image_normal.jpg,http://twitter.com/fiesty_mynk/statuses/238355615993438208,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
metformin,Fuhrer_Frank,"@JeAnneChan88 @itsemsanity me want to try, then take lots of metformin and ampalaya",22/08/2012 15:28:45,"loc: 14.6067,120.9936",en,128256698,238296658054631424 ,JeAnneChan88,580839879,"Wed, 22 Aug 2012 15:28:45 +0000",238296275550883840,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,http://a0.twimg.com/profile_images/2482143347/1265667012934_f_normal.jpg,http://twitter.com/Fuhrer_Frank/statuses/238296658054631424,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":580839879,""name"":""JeAnne Chan"",""indices"":[0,13],""screen_name"":""JeAnneChan88"",""id_str"":""580839879""},{""id"":226386116,""name"":""Emerson Amurao"",""indices"":[14,26],""screen_name"":""itsemsanity"",""id_str"":""226386116""}]}",1
warfarin,dthaker06,"@MrDispenser #dubiouspharmacyfacts
We love asking pt's if they're on any other meds for them to initially say no and then say yes 2 warfarin",21/08/2012 23:42:29,"loc: 51.465,0.0441",en,60045493,238058525069283328 ,MrDispenser,349932046,"Tue, 21 Aug 2012 23:42:29 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2492705097/image_normal.jpg,http://twitter.com/dthaker06/statuses/238058525069283328,"{""urls"":[],""hashtags"":[{""text"":""dubiouspharmacyfacts"",""indices"":[13,34]}],""user_mentions"":[{""id"":349932046,""name"":""Mr Frank Dispenser"",""indices"":[0,12],""screen_name"":""MrDispenser"",""id_str"":""349932046""}]}",1
hydrocodone,samsm,@mattmanning I was taking hydrocodone last week: very gently calming. Wish that didn't have a grab bag of problems.,21/08/2012 22:47:44,"loc: 33.7727,-84.3637",en,1810701,238044746906476544 ,mattmanning,843741,"Tue, 21 Aug 2012 22:47:44 +0000",238007824725196800,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1408972039/Photo_on_2011-06-18_at_14.07__2_normal.jpg,http://twitter.com/samsm/statuses/238044746906476544,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":843741,""name"":""Matthew Manning"",""indices"":[0,12],""screen_name"":""mattmanning"",""id_str"":""843741""}]}",1
hydrocodone,CarsonTilley,Hydrocodone=life,21/08/2012 22:15:19,"loc: 38.3157,-85.5616",en,123415986,238036586917421057 ,,0,"Tue, 21 Aug 2012 22:15:19 +0000",,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2419359695/image_normal.jpg,http://twitter.com/CarsonTilley/statuses/238036586917421057,"{""urls"":[],""hashtags"":[],""user_mentions"":[]}",1
metformin,shuminlovesyuki,@XOXOaless metformin is biguanides...,21/08/2012 22:06:17,"loc: 1.3528,103.7001",en,310123262,238034312119861248 ,XOXOaless,285992341,"Tue, 21 Aug 2012 22:06:17 +0000",238033893578649600,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/2521754374/image_normal.jpg,http://twitter.com/shuminlovesyuki/statuses/238034312119861248,"{""urls"":[],""hashtags"":[],""user_mentions"":[{""id"":285992341,""name"":""Alessandra"",""indices"":[0,10],""screen_name"":""XOXOaless"",""id_str"":""285992341""}]}",1
